config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm
config-2,57,46,20,0.8,0.2,62130.77796446294,16517.815350449957,"[54, 52, 22, 4, 3, 55, 24, 12, 5, 1, 30, 55, 23, 2, 41, 18, 23, 22, 1, 20, 9, 53, 32, 20, 50, 46, 3, 40, 28, 10, 47, 38, 20, 22, 3, 6, 25, 26, 25, 0, 36, 18, 28, 3, 29, 8]","[0, 1, 0, 0, 1, 2, 1, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 3, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 2, 3, 3, 0, 1, 2, 3, 4, 0, 0, 1, 2, 0, 2, 3]"
config-2,57,46,20,0.9,0.1,64624.174991961554,15643.11719612655,"[5, 23, 6, 53, 52, 42, 43, 44, 52, 50, 52, 28, 3, 11, 12, 54, 13, 0, 53, 19, 37, 3, 16, 31, 29, 27, 27, 29, 17, 42, 33, 45, 56, 4, 25, 35, 5, 10, 8, 17, 28, 46, 12, 11, 24, 56]","[0, 1, 2, 0, 3, 0, 1, 1, 0, 0, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 2, 3, 0, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 0, 1, 2, 0]"
config-2,57,46,50,0.1,0.9,63366.67919372755,12533.627138002028,"[44, 11, 14, 4, 11, 52, 49, 12, 42, 47, 27, 12, 5, 25, 8, 21, 13, 37, 38, 4, 26, 3, 39, 13, 3, 36, 39, 25, 0, 3, 24, 49, 52, 40, 13, 23, 8, 15, 43, 25, 42, 47, 53, 4, 30, 24]","[0, 3, 1, 2, 0, 0, 1, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 3, 0, 0, 1, 2, 3, 4, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 1, 0, 1, 3, 0]"
config-2,57,46,50,0.2,0.8,58220.1276507227,13286.390043214484,"[25, 15, 24, 24, 18, 55, 43, 55, 12, 55, 21, 54, 47, 8, 26, 38, 23, 5, 48, 15, 55, 27, 3, 48, 12, 10, 18, 19, 0, 31, 28, 7, 28, 29, 3, 52, 13, 16, 44, 18, 52, 29, 6, 34, 52, 46]","[0, 1, 3, 1, 0, 0, 1, 0, 1, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 0, 2, 0, 0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 0, 2, 3]"
config-2,57,46,50,0.3,0.7,59269.06537936194,14301.93369974181,"[24, 9, 22, 52, 52, 50, 7, 50, 25, 11, 56, 45, 5, 11, 28, 21, 0, 0, 15, 34, 38, 42, 46, 43, 43, 27, 55, 43, 8, 54, 54, 38, 26, 23, 5, 51, 26, 36, 33, 17, 29, 44, 27, 39, 54, 28]","[0, 0, 1, 0, 1, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 1, 1, 0, 2, 3, 3, 0, 1, 2, 3, 0, 1, 2, 3, 0, 0, 1, 2, 0, 1]"
config-2,57,46,50,0.4,0.6,57482.33251960587,15982.97660077761,"[44, 34, 13, 30, 39, 32, 32, 46, 29, 3, 10, 34, 7, 2, 16, 55, 29, 13, 54, 45, 24, 1, 30, 34, 50, 56, 10, 14, 23, 43, 15, 32, 28, 5, 22, 38, 21, 29, 7, 25, 5, 19, 35, 3, 36, 38]","[0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 0, 2, 3, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 3]"
config-2,57,46,50,0.5,0.5,60551.45423089647,15484.891671088422,"[56, 11, 0, 6, 12, 3, 22, 38, 17, 37, 31, 15, 18, 5, 20, 53, 8, 10, 15, 13, 6, 39, 1, 15, 7, 27, 0, 38, 21, 56, 3, 13, 20, 24, 22, 30, 19, 13, 18, 22, 29, 25, 41, 47, 56, 8]","[3, 0, 1, 2, 3, 4, 0, 1, 2, 0, 0, 2, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 1, 0, 1, 1, 0, 1, 2, 1, 3, 1, 0, 0, 1, 2, 0, 1, 3, 4, 0, 1, 0, 2, 3]"
config-2,57,46,50,0.6,0.4,58442.85792035328,14778.134573438261,"[28, 16, 25, 44, 49, 51, 4, 15, 0, 22, 27, 43, 18, 2, 30, 50, 7, 0, 51, 51, 35, 3, 1, 22, 31, 31, 15, 33, 41, 44, 16, 45, 16, 29, 24, 29, 29, 52, 1, 14, 55, 35, 49, 29, 50, 52]","[0, 1, 0, 0, 1, 3, 1, 0, 1, 2, 3, 4, 0, 2, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 0, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 3, 0, 1, 2, 3, 1, 2]"
config-2,57,46,50,0.7,0.3,58501.17011693825,14576.456730663736,"[45, 51, 31, 55, 5, 34, 1, 1, 13, 5, 55, 13, 9, 21, 20, 27, 23, 24, 53, 15, 27, 24, 52, 38, 34, 3, 14, 16, 2, 48, 10, 49, 0, 7, 16, 18, 0, 16, 32, 25, 37, 46, 16, 55, 27, 5]","[1, 0, 1, 0, 1, 0, 1, 2, 3, 4, 0, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 0, 0, 1, 2, 1, 4, 0, 1, 2, 0, 1, 2, 3, 4, 0, 0, 1, 3, 0, 0, 1, 2]"
config-2,57,46,50,0.8,0.2,55257.50985308973,16316.931014314561,"[29, 20, 6, 25, 7, 51, 27, 46, 17, 39, 19, 37, 5, 23, 30, 23, 25, 31, 38, 53, 3, 55, 56, 24, 7, 46, 56, 36, 25, 39, 15, 4, 41, 29, 6, 11, 5, 16, 40, 29, 30, 26, 18, 15, 55, 1]","[0, 1, 2, 3, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 0, 0, 1, 2, 0, 1, 3, 1, 0, 1, 2, 3, 0, 1, 2, 0, 0, 1, 2, 3, 0, 1]"
config-2,57,46,50,0.9,0.1,57222.32591132479,15020.82085644344,"[28, 5, 53, 56, 47, 11, 14, 27, 13, 36, 5, 45, 25, 8, 38, 56, 9, 1, 52, 50, 39, 29, 55, 35, 0, 36, 10, 34, 17, 54, 47, 22, 48, 52, 27, 36, 5, 25, 19, 31, 30, 16, 48, 15, 39, 56]","[0, 1, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 0, 1, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 0, 1, 3, 0, 1]"
config-2,57,46,100,0.1,0.9,60962.35908758357,12701.284825778042,"[53, 28, 5, 34, 23, 51, 11, 16, 3, 22, 30, 3, 22, 41, 48, 27, 0, 22, 52, 2, 24, 11, 52, 18, 13, 36, 45, 6, 20, 52, 54, 19, 26, 28, 53, 0, 29, 40, 31, 4, 43, 51, 27, 11, 15, 25]","[0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 0, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 0, 1, 2, 3, 1, 2, 4, 0, 1, 2, 1, 0, 1, 3]"
config-2,57,46,100,0.2,0.8,53071.78369522724,12874.382972743144,"[5, 33, 12, 19, 41, 52, 17, 52, 31, 43, 12, 26, 25, 8, 31, 50, 13, 53, 15, 17, 15, 36, 38, 20, 0, 49, 23, 51, 29, 7, 44, 2, 22, 2, 29, 2, 13, 40, 35, 28, 25, 9, 46, 52, 26, 6]","[0, 1, 2, 0, 0, 1, 0, 1, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 1, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 3, 4, 1, 2, 4, 0, 1, 3, 0, 1]"
config-2,57,46,100,0.3,0.7,57470.98479483141,14067.13864498482,"[14, 17, 3, 27, 23, 36, 29, 50, 2, 6, 22, 6, 22, 31, 16, 21, 13, 29, 6, 30, 32, 16, 3, 44, 34, 16, 44, 12, 7, 32, 25, 21, 43, 28, 44, 38, 11, 9, 29, 0, 37, 33, 15, 23, 55, 21]","[1, 2, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 0, 0, 0, 1, 2, 0, 3, 0, 1, 0, 1, 2, 3, 0, 1, 0, 1, 2, 3, 4, 1, 1, 3]"
config-2,57,46,100,0.4,0.6,55541.84419433829,13382.128641817544,"[5, 20, 45, 30, 17, 49, 5, 24, 3, 54, 53, 28, 6, 0, 0, 17, 25, 17, 56, 37, 52, 1, 51, 36, 0, 16, 29, 13, 13, 14, 31, 42, 33, 29, 46, 17, 8, 14, 30, 54, 39, 51, 31, 43, 32, 46]","[0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 1, 0, 1, 2, 3, 4, 0, 0, 1, 3, 4, 0, 0, 1, 2, 3, 0, 1, 2, 3, 4, 1, 2, 0]"
config-2,57,46,100,0.5,0.5,53188.66102843258,14169.455013382452,"[15, 52, 53, 29, 36, 19, 11, 51, 17, 34, 52, 7, 5, 5, 12, 31, 29, 7, 52, 20, 15, 26, 46, 18, 13, 3, 45, 15, 0, 21, 55, 40, 0, 2, 7, 13, 9, 8, 14, 14, 50, 7, 37, 31, 16, 21]","[1, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 1, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 1, 4, 0, 1, 2, 0, 1, 2, 3, 0, 2, 3, 1, 2, 0, 1, 3]"
config-2,57,46,100,0.6,0.4,52315.957129574155,14571.288264251676,"[1, 15, 55, 54, 28, 52, 40, 50, 0, 17, 44, 23, 5, 29, 24, 50, 21, 5, 25, 33, 56, 3, 32, 53, 7, 16, 56, 5, 11, 34, 10, 16, 6, 0, 7, 24, 13, 15, 51, 9, 24, 46, 37, 4, 39, 56]","[0, 1, 1, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 3, 0, 1, 2, 0, 1, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 1, 0, 1, 2]"
config-2,57,46,100,0.7,0.3,53514.639498336146,15970.682818027839,"[8, 9, 44, 49, 48, 19, 16, 55, 12, 48, 35, 6, 28, 13, 0, 30, 7, 0, 50, 42, 50, 11, 46, 25, 0, 50, 52, 55, 29, 23, 34, 43, 8, 51, 31, 47, 0, 15, 33, 18, 43, 4, 15, 29, 39, 25]","[0, 2, 3, 0, 1, 0, 0, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 4, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 2, 0, 1, 2, 3, 4, 1, 0, 2, 3, 1, 0, 1, 3]"
config-2,57,46,100,0.8,0.2,56020.962154201974,14739.759053728514,"[24, 53, 53, 1, 44, 36, 30, 6, 13, 30, 46, 17, 17, 29, 17, 19, 7, 3, 14, 25, 14, 20, 53, 36, 0, 54, 2, 45, 7, 18, 20, 18, 31, 5, 5, 34, 29, 25, 12, 27, 51, 35, 40, 31, 4, 15]","[0, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 1, 2, 1, 0, 1, 2, 3, 4, 0, 1, 2, 1, 0, 0, 1, 2, 0, 1, 2, 3, 0, 1, 3, 1, 1]"
config-2,57,46,100,0.9,0.1,51962.12980322732,14386.978572491294,"[25, 15, 53, 26, 3, 54, 0, 12, 22, 21, 2, 13, 5, 13, 4, 27, 2, 5, 24, 22, 26, 32, 55, 4, 49, 49, 34, 1, 29, 41, 15, 12, 3, 0, 33, 30, 13, 9, 12, 8, 34, 41, 56, 9, 39, 8]","[0, 1, 3, 1, 0, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 0, 3, 0, 1, 2, 3, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 0, 2, 3, 0, 2, 3]"
config-2,57,46,200,0.1,0.9,57691.66982404304,12884.099702871974,"[56, 14, 12, 38, 56, 51, 46, 24, 20, 8, 46, 56, 18, 0, 9, 2, 5, 16, 38, 55, 40, 56, 30, 14, 13, 50, 27, 29, 28, 23, 15, 47, 40, 5, 22, 15, 8, 9, 55, 17, 20, 27, 42, 31, 55, 45]","[1, 2, 0, 0, 0, 1, 2, 0, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 1, 2, 4, 0, 1, 2, 3, 4, 0, 1, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 1]"
config-2,57,46,200,0.2,0.8,51840.22454748597,12219.588629250238,"[35, 26, 24, 36, 49, 55, 36, 16, 28, 48, 44, 53, 5, 13, 15, 14, 13, 22, 56, 12, 31, 49, 46, 11, 7, 49, 45, 10, 8, 23, 31, 2, 37, 2, 2, 29, 0, 45, 18, 29, 40, 7, 18, 44, 55, 25]","[0, 2, 3, 0, 0, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 0, 0, 1, 2, 0, 2, 3, 0, 0, 1, 2, 0, 1, 2, 3, 4, 1, 0, 1, 2, 3, 0, 1, 3]"
config-2,57,46,200,0.3,0.7,52629.6156287247,13867.315724224061,"[27, 9, 54, 7, 1, 10, 7, 56, 5, 40, 39, 48, 22, 20, 0, 16, 13, 5, 12, 13, 53, 47, 16, 27, 2, 15, 48, 29, 25, 29, 20, 5, 26, 7, 21, 9, 0, 28, 43, 8, 29, 50, 44, 6, 30, 25]","[0, 1, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 3, 0, 0, 1, 2, 1, 0, 1, 3, 1, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 0, 2, 3, 0, 1, 3]"
config-2,57,46,200,0.4,0.6,50607.42206119272,13555.39153269769,"[51, 23, 51, 25, 42, 31, 39, 38, 20, 4, 47, 54, 25, 13, 5, 6, 0, 3, 52, 30, 31, 36, 38, 35, 0, 32, 12, 32, 6, 10, 26, 18, 14, 7, 55, 4, 13, 16, 10, 13, 41, 56, 49, 23, 36, 5]","[0, 3, 0, 0, 1, 2, 0, 1, 3, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 0, 0, 1, 2, 3, 4, 0, 1, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 0, 1, 2, 3, 4, 0, 1, 2]"
config-2,57,46,200,0.5,0.5,51169.94982754609,14599.225254838917,"[50, 16, 25, 54, 5, 52, 48, 56, 7, 26, 53, 37, 5, 13, 6, 18, 0, 29, 5, 49, 52, 39, 3, 10, 7, 52, 15, 42, 0, 49, 51, 0, 28, 22, 42, 26, 13, 26, 32, 46, 7, 45, 25, 13, 32, 15]","[0, 0, 1, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 3, 4, 3, 0, 3, 1]"
config-2,57,46,200,0.6,0.4,50838.95047579179,14145.6553420328,"[28, 16, 25, 51, 40, 16, 41, 46, 52, 36, 2, 33, 7, 0, 31, 55, 13, 29, 38, 26, 51, 33, 52, 5, 5, 20, 33, 12, 25, 32, 21, 16, 15, 24, 0, 32, 0, 8, 42, 5, 8, 54, 30, 34, 36, 3]","[0, 1, 0, 0, 1, 3, 0, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 1, 0, 1, 3, 1, 1, 0, 0, 1, 2, 3, 4, 0, 2, 3, 0, 1, 2, 0]"
config-2,57,46,200,0.7,0.3,50708.83011408162,13986.77932390152,"[6, 16, 25, 22, 21, 55, 18, 54, 28, 14, 45, 4, 5, 8, 37, 52, 29, 28, 15, 33, 38, 27, 27, 8, 17, 53, 39, 52, 13, 56, 31, 46, 39, 0, 15, 10, 29, 50, 30, 5, 17, 50, 56, 3, 15, 28]","[0, 1, 0, 0, 1, 3, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 1, 0, 1, 2, 0, 1, 3, 4, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 1, 0, 1]"
config-2,57,46,200,0.8,0.2,51932.62514627478,13859.847584171062,"[15, 43, 24, 30, 5, 20, 16, 51, 22, 30, 45, 3, 5, 9, 30, 50, 20, 24, 56, 24, 54, 16, 30, 42, 29, 54, 37, 20, 13, 27, 28, 52, 16, 0, 5, 53, 13, 9, 18, 29, 52, 41, 36, 45, 52, 12]","[1, 0, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 0, 0, 0, 1, 2, 3, 0, 1, 3, 4, 0, 1, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 3, 0]"
config-2,57,46,200,0.9,0.1,49974.1897478642,15421.86787974726,"[55, 25, 5, 44, 55, 32, 45, 54, 7, 40, 10, 3, 0, 7, 12, 55, 0, 3, 27, 22, 31, 56, 32, 50, 29, 49, 16, 0, 13, 37, 19, 55, 9, 0, 30, 28, 29, 56, 13, 8, 37, 50, 47, 36, 16, 46]","[0, 1, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 4, 0, 0, 0, 1, 2, 3, 0, 1, 3, 4, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 2, 3, 0]"
config-3,38,63,10,0.1,0.9,inf,inf,"[27, 23, 18, 19, 0, 16, 31, 34, 5, 29, 19, 36, 28, 2, 27, 13, 26, 17, 21, 5, 30, 37, 27, 16, 24, 2, 15, 26, 11, 8, 21, 30, 29, 24, 26, 8, 17, 13, 31, 9, 20, 26, 7, 0, 34, 2, 36, 29, 30, 6, 25, 14, 6, 10, 4, 29, 1, 9, 37, 13, 24, 22, 14]","[1, 4, 0, 2, 3, 4, 0, 1, 1, 2, 0, 0, 1, 0, 1, 2, 0, 2, 0, 1, 0, 0, 2, 0, 3, 1, 2, 2, 0, 1, 3, 0, 2, 3, 4, 0, 1, 2, 3]"
config-3,38,63,10,0.2,0.8,151085.56256363294,36073.67039993524,"[37, 17, 28, 6, 6, 11, 26, 20, 7, 0, 31, 10, 12, 24, 26, 4, 22, 10, 10, 37, 4, 13, 36, 30, 37, 15, 29, 21, 18, 28, 31, 1, 19, 11, 18, 6, 35, 6, 9, 37, 17, 17, 10, 35, 3, 2, 12, 9, 24, 6, 15, 13, 18, 21, 1, 13, 17, 21, 7, 34, 27, 36, 5]","[0, 1, 0, 1, 2, 3, 4, 0, 2, 2, 0, 1, 3, 4, 0, 1, 2, 0, 2, 1, 3, 4, 0, 1, 2, 3, 4, 1, 0, 1, 2, 0, 2, 0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 0, 1, 3, 3, 0, 2, 0, 2, 3, 4, 0, 1, 2, 0, 1, 1, 2, 0, 2, 0]"
config-3,38,63,10,0.3,0.7,inf,inf,"[10, 11, 1, 15, 14, 14, 23, 37, 28, 7, 34, 13, 10, 18, 11, 26, 15, 5, 3, 16, 33, 25, 36, 29, 33, 30, 4, 26, 12, 22, 11, 20, 33, 21, 17, 4, 9, 25, 12, 26, 23, 24, 21, 19, 28, 32, 9, 29, 11, 24, 9, 15, 8, 34, 15, 5, 8, 16, 5, 34, 26, 2, 9]","[0, 1, 2, 4, 0, 1, 2, 3, 4, 0, 2, 0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 0, 2, 3, 1, 0, 1, 2, 0, 1, 1, 4, 0, 2, 0, 2, 0, 1, 2, 3, 0, 1, 0, 0, 0, 1]"
config-3,38,63,10,0.4,0.6,inf,inf,"[21, 19, 8, 6, 15, 14, 16, 1, 4, 26, 1, 27, 16, 12, 33, 15, 21, 15, 21, 5, 35, 15, 15, 1, 23, 33, 17, 32, 8, 1, 37, 9, 17, 34, 29, 23, 25, 0, 14, 31, 7, 14, 24, 21, 22, 20, 10, 29, 9, 9, 9, 25, 2, 32, 7, 30, 2, 2, 37, 10, 8, 10, 13]","[1, 2, 1, 2, 0, 0, 1, 2, 3, 4, 1, 0, 1, 1, 0, 1, 2, 3, 4, 0, 1, 2, 1, 4, 0, 0, 1, 0, 1, 2, 0, 0, 2, 0, 1, 2, 3, 0, 3, 0, 1, 2, 3, 0]"
config-3,38,63,10,0.5,0.5,158897.16031395266,32452.093610665215,"[31, 23, 20, 16, 7, 16, 24, 4, 2, 3, 16, 3, 22, 6, 32, 28, 29, 13, 9, 3, 6, 34, 0, 24, 37, 19, 12, 17, 4, 13, 10, 15, 0, 4, 12, 1, 4, 10, 21, 3, 11, 25, 8, 20, 13, 16, 2, 20, 33, 24, 15, 18, 21, 12, 18, 32, 14, 30, 0, 9, 37, 15, 32]","[1, 4, 0, 2, 0, 2, 3, 4, 0, 2, 0, 0, 3, 4, 0, 1, 2, 0, 1, 2, 3, 0, 2, 0, 2, 0, 1, 2, 3, 0, 2, 0, 0, 2, 1, 0, 0, 1, 3, 4, 0, 1, 2, 0, 1, 2, 4, 0, 0, 1, 2, 3, 4, 1, 0, 2, 0, 1, 2, 2, 3, 4, 0]"
config-3,38,63,10,0.6,0.4,inf,inf,"[21, 35, 28, 0, 0, 4, 29, 0, 2, 11, 4, 35, 22, 15, 1, 12, 2, 32, 24, 10, 36, 35, 32, 13, 31, 18, 32, 25, 29, 37, 4, 37, 34, 28, 10, 32, 24, 13, 21, 13, 9, 15, 3, 21, 0, 3, 4, 34, 16, 5, 19, 26, 3, 3, 36, 36, 12, 34, 24, 7, 33, 15, 22]","[1, 2, 0, 1, 2, 0, 1, 0, 1, 2, 3, 0, 1, 2, 0, 2, 0, 3, 0, 0, 1, 2, 0, 1, 0, 1, 2, 2, 0, 2, 2]"
config-3,38,63,10,0.7,0.3,144598.31398294604,29488.900362882454,"[4, 17, 12, 6, 2, 5, 1, 0, 8, 34, 31, 35, 11, 36, 9, 35, 5, 24, 16, 15, 35, 24, 19, 5, 19, 12, 4, 29, 6, 11, 2, 23, 24, 24, 6, 24, 19, 13, 34, 6, 18, 24, 22, 27, 28, 8, 30, 14, 13, 16, 23, 17, 33, 31, 26, 27, 22, 31, 7, 31, 4, 14, 1]","[1, 0, 1, 0, 1, 2, 0, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 4, 1, 2, 0, 1, 1, 2, 0, 2, 3, 0, 1, 2, 4, 0, 1, 2, 0, 2, 0, 2, 0, 2, 3, 1, 0, 2, 0, 1, 2, 3, 4, 0, 4, 0, 1, 2, 3, 4, 0, 2, 0, 2]"
config-3,38,63,10,0.8,0.2,inf,inf,"[10, 6, 19, 13, 6, 37, 15, 9, 6, 31, 13, 19, 16, 24, 9, 9, 28, 2, 29, 9, 17, 34, 5, 10, 26, 25, 26, 8, 19, 8, 30, 22, 26, 11, 15, 11, 16, 30, 32, 10, 25, 7, 5, 26, 1, 16, 3, 1, 23, 8, 1, 14, 6, 1, 36, 17, 10, 23, 21, 31, 11, 19, 37]","[0, 2, 3, 0, 0, 2, 3, 0, 2, 0, 1, 2, 0, 1, 2, 3, 4, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 1, 1, 3, 0, 1, 0, 1, 0, 1, 2, 3, 4, 0, 0, 1, 0, 1, 1, 4, 1, 1, 2]"
config-3,38,63,10,0.9,0.1,138965.42389652124,29627.765488417535,"[0, 9, 25, 13, 0, 14, 19, 14, 33, 37, 26, 23, 6, 9, 34, 14, 22, 23, 6, 11, 10, 2, 30, 1, 30, 35, 6, 27, 5, 5, 36, 32, 2, 27, 28, 6, 23, 11, 26, 6, 12, 35, 7, 12, 17, 13, 22, 7, 17, 16, 9, 29, 17, 27, 18, 14, 22, 1, 9, 6, 32, 0, 25]","[0, 0, 3, 0, 1, 2, 3, 4, 1, 2, 0, 1, 0, 1, 4, 0, 1, 2, 3, 4, 1, 4, 0, 1, 2, 3, 4, 0, 1, 0, 1, 0, 1, 3, 0, 2, 0, 1, 2, 4, 0, 2, 3, 1, 2, 2, 0, 1, 0, 2, 0, 2, 0, 4, 0, 1, 2, 3, 0, 2, 0, 3, 0]"
config-3,38,63,20,0.1,0.9,inf,inf,"[11, 1, 11, 2, 10, 23, 24, 36, 37, 5, 16, 23, 37, 14, 25, 30, 8, 3, 18, 37, 36, 23, 6, 36, 25, 13, 25, 27, 5, 25, 17, 35, 22, 14, 36, 24, 2, 22, 24, 32, 34, 33, 0, 24, 33, 33, 28, 18, 5, 4, 1, 18, 12, 10, 6, 19, 27, 29, 15, 16, 24, 8, 21]","[1, 4, 0, 1, 2, 3, 4, 0, 2, 0, 3, 4, 0, 1, 4, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 1, 0, 2, 0, 1, 2, 3, 0, 2, 0, 2, 3, 0, 2, 0, 1, 1, 0, 1, 1, 2, 0]"
config-3,38,63,20,0.2,0.8,inf,inf,"[12, 20, 25, 37, 9, 20, 9, 33, 0, 9, 28, 34, 20, 36, 20, 34, 3, 24, 16, 3, 37, 10, 25, 14, 7, 15, 4, 24, 20, 32, 5, 19, 22, 1, 9, 30, 13, 3, 3, 29, 31, 29, 24, 28, 17, 6, 3, 15, 4, 25, 28, 4, 12, 34, 10, 3, 10, 23, 37, 1, 24, 16, 21]","[1, 0, 1, 2, 3, 0, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 2, 0, 1, 2, 3, 0, 1, 2, 2, 0, 1, 0, 1, 2, 3, 4, 1, 0, 0, 2, 1, 4]"
config-3,38,63,20,0.3,0.7,148918.06895719233,29422.36768685626,"[20, 24, 4, 4, 13, 2, 0, 35, 35, 7, 1, 19, 30, 32, 36, 27, 5, 16, 23, 33, 8, 37, 12, 13, 25, 24, 9, 32, 25, 11, 13, 35, 22, 10, 12, 7, 30, 21, 24, 35, 19, 0, 15, 14, 34, 12, 7, 6, 19, 27, 11, 32, 18, 6, 17, 7, 19, 3, 18, 24, 5, 33, 13]","[1, 0, 2, 1, 0, 1, 2, 3, 0, 0, 1, 0, 1, 2, 0, 3, 4, 0, 1, 2, 3, 4, 0, 0, 0, 1, 2, 4, 0, 1, 2, 3, 0, 2, 0, 1, 2, 0, 2, 1, 2, 0, 1, 2, 0, 2, 3, 1, 2, 0, 1, 2, 3, 4, 0, 2, 0, 2, 1, 2, 0, 1, 2]"
