config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm
config-2,5,46,200,0.4,0.6,654848.8964715198,1403.7511582988243,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 3, 4, 4, 3, 2, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 1, 4, 2, 4, 4, 3, 4, 4, 2, 4, 4, 0, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 1]"
config-2,5,46,200,0.5,0.5,652076.8007899807,1428.0730152575172,"[4, 4, 2, 4, 4, 4, 4, 2, 2, 4, 4, 4, 2, 1, 4, 4, 2, 3, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 3, 4, 4, 2, 4, 4, 4, 4, 2, 4, 4, 1, 4, 4, 4, 4, 4, 4]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0]"
config-2,5,46,200,0.6,0.4,654219.1313885738,1631.9833691204617,"[4, 2, 4, 4, 4, 4, 4, 4, 2, 2, 4, 4, 0, 1, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 3, 4, 4, 2, 4, 1, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
config-2,5,46,200,0.7,0.3,655694.5028401712,1636.9271620249779,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 2, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 0, 4, 2, 2, 4, 2, 4, 4, 2, 1, 2, 0, 4, 4, 2, 4, 4, 4]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1]"
config-2,5,46,200,0.8,0.2,656344.3381765817,1413.7680969030628,"[4, 4, 2, 4, 4, 4, 4, 4, 1, 4, 4, 4, 0, 2, 4, 4, 2, 2, 4, 4, 4, 4, 4, 4, 3, 4, 2, 2, 3, 4, 2, 4, 4, 0, 2, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 4]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]"
config-2,5,46,200,0.9,0.1,656761.2532486587,1451.014510054655,"[4, 4, 4, 4, 4, 4, 2, 4, 3, 4, 4, 4, 1, 2, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 2, 4, 4, 4, 4, 0, 4, 4, 0, 4, 4, 2, 2, 4, 4, 2, 4, 4]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
config-3,4,63,10,0.1,0.9,1000527.7570844177,915.0362850689352,"[2, 1, 1, 2, 2, 2, 0, 1, 0, 1, 2, 2, 1, 0, 0, 0, 1, 1, 0, 2, 2, 2, 2, 2, 1, 2, 0, 2, 3, 1, 2, 1, 0, 1, 1, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 0, 2, 2, 0, 1, 0, 0, 0, 2, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 1]"
config-3,4,63,10,0.2,0.8,977918.8807291663,1058.9230224671167,"[1, 1, 1, 0, 3, 3, 0, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 1, 1, 0, 2, 1, 2, 2, 1, 2, 2, 2, 0, 0, 1, 1, 3, 2, 2, 2, 1, 2, 2, 2, 0, 1, 1, 1, 1, 1, 2, 2, 1, 0, 0, 2, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,10,0.3,0.7,983131.3358414343,1138.2026686984807,"[1, 2, 1, 2, 0, 0, 1, 3, 1, 2, 2, 1, 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 2, 1, 1, 2, 2, 2, 1, 3, 3, 2, 1, 1, 0, 2, 1, 0, 0, 0, 2, 3, 2, 2, 0, 0, 2, 0, 2, 2, 0, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2]","[0, 0, 0, 0, 0, 0, 1, 1, 0]"
config-3,4,63,10,0.4,0.6,996489.1322359445,833.7246408128412,"[0, 0, 2, 0, 2, 3, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 1, 2, 0, 0, 2, 0, 1, 2, 1, 2, 3, 2, 0, 2, 2, 1, 1, 2, 1, 0, 0, 0, 2, 1, 0, 2, 1, 2, 2, 1, 1, 2, 1, 0, 0, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1]","[0, 0, 1, 0, 0, 0, 0]"
config-3,4,63,10,0.5,0.5,972567.1007031464,993.751707921798,"[1, 1, 1, 0, 2, 1, 3, 2, 1, 2, 1, 2, 1, 2, 0, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 0, 1, 0, 0, 1, 1, 2, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 1]"
config-3,4,63,10,0.6,0.4,983915.4383742298,1061.489132576187,"[2, 1, 1, 2, 2, 1, 1, 0, 2, 2, 0, 2, 1, 2, 2, 3, 2, 1, 0, 1, 2, 1, 2, 0, 1, 2, 2, 2, 0, 2, 1, 2, 1, 2, 0, 2, 2, 0, 1, 2, 1, 0, 1, 1, 2, 0, 0, 2, 0, 0, 0, 2, 3, 2, 2, 2, 0, 1, 1, 2, 1, 2, 2]","[0, 0, 0, 0, 1, 0, 0, 0, 1]"
config-3,4,63,10,0.7,0.3,996551.4278404685,1099.0102097956521,"[2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 1, 2, 3, 0, 0, 2, 2, 2, 1, 1, 2, 2, 0, 1, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 1, 1, 1, 1, 0, 2, 2, 3, 0, 1, 1, 1, 0, 0, 1, 2, 2, 1, 0, 1, 0, 2, 1, 1, 1, 2, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 1]"
config-3,4,63,10,0.8,0.2,992389.2148866057,1133.896768820057,"[2, 1, 0, 0, 0, 2, 0, 1, 1, 1, 1, 2, 1, 1, 0, 2, 1, 0, 0, 2, 1, 1, 2, 0, 1, 1, 2, 1, 2, 3, 2, 2, 0, 2, 1, 0, 1, 2, 2, 2, 0, 1, 2, 0, 2, 0, 0, 2, 0, 2, 2, 1, 3, 2, 2, 1, 2, 0, 2, 1, 2, 2, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
config-3,4,63,10,0.9,0.1,998225.8725392824,788.9250424818833,"[2, 1, 0, 1, 2, 0, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 0, 0, 2, 1, 1, 0, 0, 2, 2, 2, 2, 1, 0, 1, 2, 1, 2, 2, 1, 0, 1, 0, 2, 0, 2, 1, 0, 0, 2, 1, 1, 2, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,20,0.1,0.9,960407.5746451259,816.9156077756486,"[0, 2, 2, 2, 2, 1, 1, 3, 2, 2, 0, 2, 1, 2, 2, 0, 2, 1, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 3, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 2, 1, 0, 2, 0, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,20,0.2,0.8,959710.3505508638,736.8760634273973,"[1, 1, 1, 1, 2, 3, 1, 0, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 0, 2, 2, 1, 2, 0, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,20,0.3,0.7,964304.3707718882,898.1061398924398,"[2, 2, 0, 2, 2, 0, 2, 1, 1, 0, 1, 0, 1, 2, 2, 1, 0, 2, 2, 1, 2, 1, 1, 2, 2, 2, 0, 2, 2, 3, 1, 0, 2, 2, 2, 2, 1, 2, 2, 1, 2, 3, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,20,0.4,0.6,960853.0173509212,795.9480554280713,"[2, 1, 1, 2, 1, 2, 1, 2, 2, 0, 2, 1, 3, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 1, 2, 2, 2, 0, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 1, 2, 2, 0, 1, 2, 2, 1, 0, 2, 1, 1, 1, 2, 0]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,20,0.5,0.5,967072.9924604215,932.3412194461434,"[1, 1, 1, 2, 3, 0, 2, 3, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 0, 2, 2, 0, 2, 2, 2, 0, 2, 1, 2, 2, 0, 2, 0, 2, 2, 2, 0, 2, 2, 1, 2, 2, 0, 1, 2, 2, 2, 2, 1, 2, 0, 2, 0, 1, 2, 0, 1, 0, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,20,0.6,0.4,953088.4814171741,1076.1720549146767,"[2, 0, 1, 2, 2, 2, 1, 1, 1, 0, 2, 0, 1, 2, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 0, 2, 1, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 3, 0, 2, 2, 2, 2, 0, 2, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,20,0.7,0.3,967159.0296544179,997.8921676176737,"[1, 2, 1, 0, 2, 3, 0, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 2, 0, 2, 2, 1, 2, 1, 1, 0, 2, 0, 3, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 1, 1, 1, 1, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,20,0.8,0.2,963949.6359144587,997.6125646638961,"[0, 2, 1, 0, 1, 2, 2, 3, 1, 2, 2, 1, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 0, 1, 2, 1, 2, 1, 2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 0, 2, 2, 3, 2, 0, 2, 2, 2, 2, 0, 1, 0, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,20,0.9,0.1,957057.9121015493,1060.4671120899416,"[2, 1, 1, 0, 2, 3, 1, 2, 2, 1, 1, 2, 1, 0, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 0, 1, 2, 2, 2, 1, 2, 1, 2, 2, 3, 2, 1, 1, 2, 2, 2, 2, 2, 0, 1, 3, 1, 0, 2, 2, 2, 1, 2, 2, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,50,0.1,0.9,927477.2797069113,1005.8801938262654,"[2, 2, 3, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,50,0.2,0.8,942658.5396530915,924.1591673206613,"[2, 1, 3, 0, 2, 1, 0, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 0, 1, 2, 1, 2, 0, 2, 2, 0, 2, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,50,0.3,0.7,936980.05570756,1022.8548889458137,"[2, 2, 1, 1, 2, 0, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 3, 1, 1, 2, 2, 2, 1, 0, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,50,0.4,0.6,931278.4618157193,1238.9499623616293,"[2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 1, 2, 0, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
config-3,4,63,50,0.5,0.5,934279.0306668335,964.7067229789193,"[2, 2, 1, 2, 3, 2, 1, 1, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,50,0.6,0.4,933271.8448169599,1123.3357976318312,"[2, 2, 1, 2, 1, 1, 2, 0, 2, 2, 0, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 0, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 1]"
config-3,4,63,50,0.7,0.3,934368.3054086724,966.2841810611892,"[2, 2, 1, 0, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 3, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,50,0.8,0.2,941150.9926643564,912.6894386234837,"[2, 2, 0, 2, 2, 0, 2, 3, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 0, 3, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 0, 2, 2, 1, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,50,0.9,0.1,944373.0970573764,953.1979139189673,"[2, 2, 3, 0, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 1]"
config-3,4,63,100,0.1,0.9,927620.0711441824,1008.919875913919,"[2, 2, 1, 2, 3, 2, 1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 0, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,100,0.2,0.8,943806.3451526312,866.5936510124573,"[2, 1, 1, 2, 1, 2, 0, 2, 1, 2, 1, 2, 2, 2, 0, 3, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,100,0.3,0.7,924392.026997127,843.2693897303375,"[2, 2, 1, 2, 0, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,100,0.4,0.6,930801.5783256269,945.7156308002765,"[2, 1, 1, 2, 1, 1, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,100,0.5,0.5,938818.7548321723,961.813502056317,"[2, 2, 1, 0, 1, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 1, 1, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,100,0.6,0.4,933685.4830862394,1051.8913389295756,"[2, 2, 1, 0, 0, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 3, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,100,0.7,0.3,924324.9209364204,1202.8856175131984,"[2, 2, 1, 2, 0, 2, 1, 3, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
config-3,4,63,100,0.8,0.2,935215.4066656042,1039.3513347178482,"[2, 1, 1, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,100,0.9,0.1,923053.818764222,950.7139206918448,"[2, 2, 1, 2, 2, 0, 1, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,200,0.1,0.9,923174.3098075165,1033.8515557972705,"[2, 1, 0, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,200,0.2,0.8,938680.3355944598,843.2693897303375,"[2, 2, 1, 2, 0, 2, 3, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,200,0.3,0.7,931956.3512492949,1050.884408817318,"[2, 2, 1, 2, 3, 0, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 3, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,200,0.4,0.6,927638.9790731034,1051.445708617225,"[2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 1, 0, 0]"
config-3,4,63,200,0.5,0.5,929147.1052989016,1020.6368805413138,"[2, 2, 1, 2, 2, 0, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 0, 0, 1, 2, 2, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,200,0.6,0.4,929006.7219469264,985.7162967423437,"[2, 2, 1, 2, 3, 2, 1, 3, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 0, 2, 2, 1, 2, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,200,0.7,0.3,931202.9531356904,1112.3859258716066,"[2, 2, 1, 2, 1, 1, 1, 3, 0, 2, 1, 2, 1, 0, 2, 0, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,200,0.8,0.2,925123.0883181297,1025.724580358079,"[2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 3, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0]"
config-3,4,63,200,0.9,0.1,925941.3644564354,906.9494505410586,"[2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-4,7,90,10,0.1,0.9,956696.6132209637,1656.7472042861502,"[0, 5, 3, 3, 1, 0, 3, 5, 6, 0, 0, 4, 1, 6, 0, 0, 6, 4, 6, 0, 3, 3, 4, 4, 5, 1, 4, 4, 0, 3, 3, 0, 0, 5, 3, 4, 5, 0, 4, 0, 6, 0, 0, 4, 1, 4, 1, 4, 5, 1, 1, 0, 0, 5, 3, 4, 0, 4, 0, 3, 4, 4, 4, 3, 0, 0, 5, 0, 4, 1, 3, 0, 3, 6, 1, 4, 5, 3, 1, 4, 0, 6, 3, 4, 0, 2, 0, 4, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]"
config-4,7,90,10,0.2,0.8,995520.8801953311,1270.625182464768,"[4, 1, 0, 4, 4, 0, 2, 4, 6, 0, 0, 0, 1, 0, 3, 0, 0, 0, 3, 1, 1, 4, 0, 3, 4, 3, 5, 1, 3, 4, 3, 4, 5, 6, 4, 3, 5, 0, 1, 4, 0, 5, 3, 4, 3, 5, 3, 3, 0, 3, 3, 4, 4, 3, 0, 4, 0, 3, 4, 5, 0, 0, 5, 5, 4, 0, 3, 3, 6, 0, 0, 6, 1, 5, 5, 0, 0, 3, 0, 0, 4, 4, 4, 4, 5, 3, 1, 5, 4, 4]","[1, 0, 0, 0, 1, 0, 1, 0]"
config-4,7,90,10,0.3,0.7,1021944.6555185175,1851.8969151735225,"[4, 3, 0, 4, 6, 0, 4, 5, 4, 3, 4, 0, 1, 0, 5, 4, 6, 1, 1, 5, 2, 0, 6, 0, 1, 6, 3, 6, 0, 3, 4, 4, 5, 0, 0, 3, 6, 5, 1, 0, 0, 4, 5, 0, 5, 1, 1, 5, 0, 3, 0, 3, 4, 1, 4, 4, 4, 3, 4, 4, 3, 4, 0, 0, 0, 5, 0, 0, 2, 4, 0, 5, 0, 5, 0, 4, 0, 5, 4, 4, 0, 1, 4, 5, 1, 4, 3, 6, 1, 3]","[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]"
config-4,7,90,10,0.4,0.6,1040920.5096131767,1729.8476470136488,"[0, 1, 1, 4, 0, 4, 6, 1, 0, 2, 0, 0, 3, 4, 0, 6, 0, 4, 5, 6, 2, 3, 3, 6, 3, 5, 4, 0, 0, 0, 3, 1, 5, 5, 3, 4, 0, 0, 5, 1, 1, 4, 0, 1, 0, 3, 1, 3, 0, 5, 2, 1, 1, 3, 4, 0, 3, 0, 5, 5, 0, 0, 4, 4, 4, 5, 4, 0, 4, 4, 0, 4, 1, 4, 3, 0, 5, 1, 4, 5, 3, 3, 4, 4, 4, 0, 0, 0, 4, 4]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]"
